"codigo","transecto","arv","nome.comum","nome.cient","familia","dap","tipo","pos.copa","luminosidade","morta","decomp","Hcom","Htot","raio.n","raio.s","raio.l","raio.o","data","utm.lest","utm.norte","vol","parc.area"
"CAU_A01","T02",29,"piquia","Caryocar villosum","Caryocaraceae",88,"O","E",1,FALSE,NA,22.01,35.15,9,7.9,7.4,15,20120209,778907.6063,9585331.4,2.275128125,10000
"CAU_A01","T02",31,"preciosa","Aniba canelilla","Lauraceae",10.3,"O","S",2,FALSE,NA,5.79,11.39,0.4,3.1,0.4,1.2,20120209,778894.0957,9585332.829,0.25695697,10000
"CAU_A01","T02",33,"mapatirana","Pourouma minor","Urticaceae",58.2,"O","E",1,FALSE,NA,13.39,27.06,6,5.5,6,6.5,20120209,778880.9644,9585339.244,1.394126093,10000
"CAU_A01","T02",35,"abiurana","Pouteria gongrijpii","Sapotaceae",40.8,"O","C",1,FALSE,NA,20.7,31.01,4.2,3.8,3.2,4.2,20120209,778855.7713,9585337.635,1.175235833,10000
"CAU_A01","T02",36,"casca seca","Licania canescens","Chrysobalanaceae",20.4,"O","S",2,FALSE,NA,14.77,24.54,2.8,3,1.8,2.2,20120209,778854.6478,9585336.261,0.596911156,10000
"CAU_A01","T02",37,"abiurana","Pouteria gongrijpii","Sapotaceae",18.8,"O","S",2,FALSE,NA,14.13,24.36,2.2,2.3,2.3,2,20120209,778836.1683,9585339.33,0.550390651,10000
"CAU_A01","T02",38,"capueiro","Rinorea guianensis","Violaceae",27.2,"O","S",2,FALSE,NA,12.45,22.94,4.5,3.1,2.4,3.6,20120209,778832.2973,9585338.907,0.722576605,10000
"CAU_A01","T02",41,"coco-pau","Couepia robusta","Chrysobalanaceae",43.4,"O","C",1,FALSE,NA,26.53,35.38,4.4,3.8,4.7,4.1,20120209,778822.1984,9585340.248,1.329813247,10000
"CAU_A01","T02",42,"matamata","Eschweilera parviflora","Lecythidaceae",35,"O","C",1,FALSE,NA,16.82,30.76,6.3,2.5,5.2,3.4,20120209,778820.488,9585341.869,0.973452734,10000
"CAU_A01","T02",43,"abiurana","Pouteria gongrijpii","Sapotaceae",12.6,"O","S",3,FALSE,NA,10.08,16,2.3,0.9,2.1,1.8,20120209,778818.201,9585340.739,0.357137496,10000
"CAU_A01","T02",45,"matamata","Eschweilera amazonica","Lecythidaceae",10.4,"O","S",2,FALSE,NA,6.4,11.91,2.3,3,1.7,2.1,20120209,778817.8273,9585341.583,0.266670852,10000
"CAU_A01","T02",46,"jatereu","Lecythis idatimon","Lecythidaceae",15.8,"O","S",2,FALSE,NA,9.63,14.28,2.3,2.1,1.9,1.5,20120209,778815.6633,9585341.454,0.42587247,10000
"CAU_A01","T02",47,"fava","Parkia sp.","Fabaceae",40.8,"O","S",1,FALSE,NA,12.56,22.84,7.1,4,6.7,6,20120209,778791.8409,9585343.776,1.016826284,10000
"CAU_A01","T02",49,"casca seca","Licania canescens","Chrysobalanaceae",17.5,"O","S",2,FALSE,NA,17.15,27.97,1.8,3.2,4.6,1,20120209,778783.611,9585344.787,0.548308131,10000
"CAU_A01","T02",50,"matamata","Eschweilera amazonica","Lecythidaceae",24,"O","S",2,FALSE,NA,16.75,27.47,2.7,6.1,2.6,2.3,20120209,778779.3785,9585345.307,0.709194312,10000
"CAU_A01","T02",51,"morta",NA,NA,58.9,"O",NA,NA,TRUE,4,NA,5.27,NA,NA,NA,NA,20120209,778778.1071,9585350.501,NA,10000
"CAU_A01","T02",52,"parajuba","Manilkara bidentata","Sapotaceae",39.8,"O","S",2,FALSE,NA,19.95,28.26,2.4,3.1,3.2,3,20120209,778776.5812,9585345.853,1.138854293,10000
"CAU_A01","T02",55,"amapa amargoso","Brosimum guianense","Moraceae",48.6,"O","E",1,FALSE,NA,20.24,30.26,6.8,5.2,6.6,0.2,20120209,778759.305,9585348.045,1.351548212,10000
"CAU_A01","T02",56,"manguerana","Tovomita sp.","Clusiaceae",10.6,"O","S",2,FALSE,NA,4.79,8.31,1.9,1.2,1.5,1.1,20120209,778751.4609,9585348.13,0.249129578,10000
"CAU_A01","T02",57,"jatereu","Lecythis idatimon","Lecythidaceae",32.7,"O","E",1,FALSE,NA,14.91,20.84,5.3,1.3,2.6,4.3,20120209,778741.2511,9585349.386,0.888093567,10000
"CAU_A01","T02",58,"breu barrote","Tetragastris panamensis","Burseraceae",17.1,"O","S",2,FALSE,NA,6.92,13.23,2,5.2,0,4.3,20120209,778739.7804,9585349.404,0.413433001,10000
"CAU_A01","T02",59,"ingarana","Inga sp.","Fabaceae",34.5,"O","S",1,FALSE,NA,8.35,20,3.4,2.4,3.2,4.2,20120209,778734.834,9585348.871,0.785151426,10000
"CAU_A01","T02",60,"matamata","Eschweilera parviflora","Lecythidaceae",11.3,"O","S",1,FALSE,NA,6.66,14.72,0.7,0.3,4.5,0.5,20120209,778723.1685,9585350.345,0.289154408,10000
"CAU_A01","T02",61,"fava vermelha","Stryphnodendron pulcherrimum","Fabaceae",23.5,"O","E",1,FALSE,NA,10.46,17.12,1.7,1.3,1,3.7,20120209,778716.8031,9585350.52,0.607942492,10000
"CAU_A01","T02",62,"parapara","Jacaranda copaia","Bignoniaceae",11.1,"O","S",1,FALSE,NA,10.55,11.58,0.7,0.8,0.9,0.5,20120209,778708.0719,9585351.867,0.325489913,10000
"CAU_A01","T02",64,"cajuacu","Anacardium spruceanum","Anacardiaceae",20.8,"O","S",2,FALSE,NA,11.1,15.98,1.9,1.3,1.8,1.7,20120209,778699.2892,9585352.523,0.558485124,10000
"CAU_A01","T02",65,"abiu cutite","NI","NI",21,"O","S",2,FALSE,NA,8.33,18.05,1.8,0.9,2.1,0.3,20120209,778699.2227,9585351.634,0.518032396,10000
"CAU_A01","T02",66,"abiu cutite","NI","NI",42,"O","C",1,FALSE,NA,14.22,21.94,4.5,3.2,3.5,2.7,20120209,778694.9581,9585353.657,1.079932988,10000
"CAU_A01","T02",67,"casca seca","Licania canescens","Chrysobalanaceae",10.4,"O","S",2,FALSE,NA,7.14,12.09,2.2,1.3,1.5,1.8,20120209,778693.3676,9585352.071,0.275261665,10000
"CAU_A01","T02",69,"embauba","Cecropia ficifolia","Urticaceae",25.3,"O","S",1,FALSE,NA,13.28,20.13,5,4.2,3.3,3.5,20120209,778684.5774,9585352.628,0.692959173,10000
"CAU_A01","T02",72,"breu branco","Protium paniculatum","Burseraceae",12.8,"O","S",2,FALSE,NA,10.96,15.91,2.5,2.9,3.1,2.5,20120209,778669.4516,9585353.759,0.370756414,10000
"CAU_A01","T02",74,"tamanqueira","Zanthoxylum rhoifolium","Rutaceae",32,"O","S",2,FALSE,NA,15.09,21.69,5.7,6.9,5.3,2,20120209,778655.3092,9585354.916,0.87520566,10000
"CAU_A01","T02",75,"breu branco","Protium paniculatum","Burseraceae",54.3,"O","S",1,FALSE,NA,23.59,35.56,3.5,6,5.5,2,20120209,778653.1603,9585358.988,1.550186989,10000
"CAU_A01","T02",77,"macucu","Licania guianensis","Chrysobalanaceae",36.7,"O","C",1,FALSE,NA,6.48,11.14,4.9,3.5,3.7,6.6,20120209,778620.1783,9585357.543,0.768236988,10000
"CAU_A01","T02",78,"jatereu","Lecythis idatimon","Lecythidaceae",28.8,"O","S",2,FALSE,NA,12.24,18.14,3.2,4.6,4,1.4,20120209,778612.9259,9585358.979,0.754226201,10000
"CAU_A01","T02",79,"abiu cutite","NI","NI",47.2,"O","S",2,FALSE,NA,14.51,21.53,7.2,5,4.8,0.8,20120209,778613.1203,9585361.58,1.197648121,10000
"CAU_A01","T02",83,"ucurana","Sloanea guianensis","Elaeocarpaceae",28.9,"O","S",2,FALSE,NA,13.64,21.84,3.7,2.3,1.8,2.6,20120209,778589.5053,9585360.73,0.780530751,10000
"CAU_A01","T02",84,"fava-core","Parkia nitida","Fabaceae",88.3,"O","E",1,FALSE,NA,12.43,23.56,7.8,10,4.9,19.3,20120209,778587.3645,9585364.91,1.933443324,10000
"CAU_A01","T02",85,"abiu cutite","NI","NI",26.5,"O","S",2,FALSE,NA,10.89,16.97,2.7,2.1,1.4,5.2,20120209,778571.792,9585360.065,0.680089991,10000
"CAU_A01","T02",87,"abiurana","Pouteria gongrijpii","Sapotaceae",46,"O","C",1,FALSE,NA,20.4,30.42,2.8,6.2,2.5,3.8,20120209,778578.3987,9585356.555,1.29376156,10000
"CAU_A01","T02",90,"coquirana","Chrysophyllum sanguinolentum","Sapotaceae",42,"O","C",1,FALSE,NA,21.12,31.48,3.7,2.6,2.9,3.1,20120209,778602.0206,9585357.496,1.211101731,10000
"CAU_A01","T02",92,"casca seca","Licania canescens","Chrysobalanaceae",36.8,"O","C",2,FALSE,NA,22.14,39.35,2.4,4.5,3.2,4.2,20120209,778641.5204,9585354.243,1.099296211,10000
"CAU_A01","T02",94,"guajara branco","Pouteria sp.","Sapotaceae",50.2,"O","S",2,FALSE,NA,13.32,19.84,5.2,3,6.3,2.8,20120209,778662.8849,9585351.242,1.230096618,10000
"CAU_A01","T02",97,"breu branco","Protium paniculatum","Burseraceae",15.7,"O","S",2,FALSE,NA,11.16,18.88,2.6,3.6,3.9,2.1,20120209,778674.3235,9585353.294,0.442110719,10000
"CAU_A01","T02",98,"cupiuba","Goupia glabra","Goupiaceae",63.8,"O","E",1,FALSE,NA,16.61,24.42,5.4,5.8,6.1,5.3,20120209,778694.1869,9585349.904,1.602460407,10000
"CAU_A01","T02",99,"morta",NA,NA,10.9,"O",NA,NA,TRUE,1,NA,5.23,NA,NA,NA,NA,20120209,778715.302,9585350.131,NA,10000
"CAU_A01","T02",100,"inga","Inga marginata","Fabaceae",10.8,"O","S",2,FALSE,NA,9.34,13.55,2,3.1,2.8,1.7,20120209,778746.5294,9585347.796,0.307082788,10000
"CAU_A01","T02",102,"sucupira","Diplotropis sp.","Fabaceae",51.4,"O","E",1,FALSE,NA,25.18,30.97,0.8,5,1.7,2.9,20120209,778769.7785,9585343.752,1.50889751,10000
"CAU_A01","T02",106,"angelim rajado","Zygia racemosa","Fabaceae",31.7,"O","S",1,FALSE,NA,14.97,21.71,1.7,3.7,1.7,1.7,20120209,778814.6495,9585340.974,0.866332183,10000
"CAU_A01","T02",107,"jatereu","Lecythis idatimon","Lecythidaceae",13.1,"O","S",2,FALSE,NA,7.07,11.66,1.4,3.2,1.4,1.4,20120209,778816.7414,9585340.516,0.332912028,10000
"CAU_A01","T02",109,"capueiro","Rinorea guianensis","Violaceae",18.3,"O","S",2,FALSE,NA,8.7,15.36,1.5,3.5,2.2,2.2,20120209,778824.2781,9585339.69,0.467568725,10000
"CAU_A01","T02",110,"abiu cutite","NI","NI",58.7,"O","E",1,FALSE,NA,18.14,27.99,1.9,9.3,0.3,0.3,20120209,778827.7843,9585337.144,1.533272034,10000
"CAU_A01","T02",111,"inga","Inga marginata","Fabaceae",10,"O","S",3,FALSE,NA,6.33,14,0.7,1.1,0.2,0.2,20120209,778830.6147,9585338.811,0.257245252,10000
"CAU_A01","T02",112,"capueiro","Rinorea guianensis","Violaceae",18.2,"O","S",2,FALSE,NA,10.52,17.27,1.9,2.3,1.8,1.8,20120209,778833.8101,9585337.621,0.49176982,10000
"CAU_A01","T02",113,"fava vermelha","Stryphnodendron pulcherrimum","Fabaceae",65,"O","E",1,FALSE,NA,29.07,39.82,3.5,9,11.2,11.2,20120209,778845.4267,9585331.148,1.914233703,10000
"CAU_A01","T02",114,"uxirana","Sacoglottis guianensis","Humiriaceae",28.7,"O","C",2,FALSE,NA,16.7,27.83,0.1,0.1,8.2,8.2,20120209,778849.0942,9585335.743,0.822888244,10000
"CAU_A01","T02",115,"matamata","Eschweilera amazonica","Lecythidaceae",21,"O","S",1,FALSE,NA,13.1,21.53,2.2,0.7,1.6,1.6,20120209,778850.0348,9585335.627,0.59065887,10000
"CAU_A01","T02",116,"macucu","Licania guianensis","Chrysobalanaceae",37,"O","C",1,FALSE,NA,13.66,23,0,2.4,7.5,7.5,20120209,778850.5041,9585335.561,0.960079005,10000
"CAU_A01","T02",117,"morta",NA,NA,41.3,"O",NA,NA,TRUE,4,NA,31.44,NA,NA,NA,NA,20120209,778851.6554,9585335.219,NA,10000
"CAU_A01","T02",120,"pintadinho","Poeppigia procera","Fabaceae",37.7,"O","C",2,FALSE,NA,22.25,25.64,3.2,0,2.8,0,20120209,778861.0854,9585334.261,1.123346286,10000
"CAU_A01","T02",121,"capueiro","Rinorea guianensis","Violaceae",17.5,"O","C",2,FALSE,NA,13.24,21.2,3.2,2.5,3.2,2.2,20120209,778865.1925,9585334.664,0.508697384,10000
"CAU_A01","T02",122,"casca seca","Licania canescens","Chrysobalanaceae",38,"O","S",2,FALSE,NA,11.44,17.6,3.4,3.5,2.8,4.2,20120209,778862.1304,9585331.111,0.932548664,10000
"CAU_A01","T02",123,"matamata","Eschweilera parviflora","Lecythidaceae",16.7,"O","S",1,FALSE,NA,10.56,17.37,2.1,1.9,2.1,2.8,20120209,778874.3638,9585332.734,0.458143527,10000
"CAU_A01","T02",125,"freijo branco","Cordia scabrifolia","Boraginaceae",40.5,"O","C",2,FALSE,NA,16.86,26.3,1.9,4.2,7.4,2.6,20120209,778880.7485,9585330.234,1.100578393,10000
"CAU_A01","T02",127,"morta",NA,NA,40.8,"O",NA,NA,TRUE,4,NA,18.74,NA,NA,NA,NA,20120209,778901.9652,9585331.328,NA,10000
"CAU_A01","T02",128,"matamata","Eschweilera amazonica","Lecythidaceae",45,"O","S",2,FALSE,NA,20.1,27.84,4.4,4.9,5.4,3.8,20120209,778907.7546,9585327.177,1.264758118,10000
"CAU_A01","T02",130,"matamata vermelho","Eschweilera coriacea","Lecythidaceae",56.8,"O","C",1,FALSE,NA,22.68,38.02,4.5,4.8,6.2,3.5,20120209,778937.285,9585326.434,1.591404139,10000
"CAU_A01","T02",131,"jatereu","Lecythis idatimon","Lecythidaceae",11,"O","S",2,FALSE,NA,9.98,15.29,1.8,1.9,1.3,1.5,20120209,778939.2672,9585327.796,0.317878102,10000
"CAU_A01","T02",132,"merauba","Mouriri collocarpa","Melastomataceae",25,"O","S",2,FALSE,NA,16.7,27.78,2.8,2.8,3.4,1.9,20120209,778943.9365,9585327.441,0.733186788,10000
"CAU_A01","T02",133,"matamata","Eschweilera amazonica","Lecythidaceae",14,"O","S",2,FALSE,NA,11.26,18,2.1,3.2,1.9,2.9,20120209,778945.8042,9585327.298,0.402747052,10000
"CAU_A01","T02",136,"tachi preto","Tachigali myrmecophila","Fabaceae",43.2,"O","E",1,FALSE,NA,25.72,31.88,7.5,5.6,4.7,3.8,20120209,778966.1968,9585323.733,1.312836971,10000
"CAU_A01","T02",137,"joao-mole","Neea oppositifolia","Nyctaginaceae",52,"O","E",1,FALSE,NA,29.19,36.96,4.7,5,3.8,4.3,20120209,778968.3797,9585321.561,1.590276691,10000
"CAU_A01","T02",139,"inhare","Helicostylis sp.","Moraceae",15.4,"O","S",1,FALSE,NA,5.93,8.46,0.5,0.6,0.7,0.5,20120209,778991.0965,9585323.852,0.36219782,10000
"CAU_A01","T02",140,"envira preta","Guatteria schomburgkiana","Annonaceae",29.3,"O","C",1,FALSE,NA,21.61,28.86,2.4,0,1.8,1.6,20120209,779014.443,9585322.076,0.902180515,10000
"CAU_A01","T02",141,"jatereu","Lecythis idatimon","Lecythidaceae",22.5,"O","C",1,FALSE,NA,8.34,13.16,3.2,1.8,2.4,4.8,20120209,779015.3838,9585322.097,0.548990173,10000
"CAU_A01","T02",142,"matamata","Eschweilera parviflora","Lecythidaceae",20.4,"O","S",2,FALSE,NA,23.17,33,2.1,2.9,2.1,2.2,20120209,779018.2537,9585322.781,0.680105546,10000
"CAU_A01","T02",143,"louro vermelho","Sextonia rubra","Lauraceae",79.4,"O","E",1,FALSE,NA,33.52,43.94,9.8,7,10.9,10.4,20120209,779025.626,9585320.916,2.358287513,10000
"CAU_A01","T02",144,"breu barrote","Tetragastris panamensis","Burseraceae",10.2,"O","S",1,FALSE,NA,12.61,16.82,1.2,3.2,2.4,2.7,20120209,779036.8557,9585320.371,0.31935659,10000
"CAU_A01","T02",145,"coquirana","Chrysophyllum sanguinolentum","Sapotaceae",11,"O","S",2,FALSE,NA,9.67,12.49,1.2,2.1,0.9,2.8,20120209,779041.0581,9585320.051,0.314984618,10000
"CAU_A01","T02",146,"mato","NI","NI",19,"O","S",1,FALSE,NA,2.64,8.39,0,2.8,0.7,2.4,20120209,779042.9934,9585320.799,0.341501864,10000
"CAU_A01","T02",149,"parapara","Jacaranda copaia","Bignoniaceae",12,"O","S",2,FALSE,NA,11.37,13.97,1.1,1.7,1.2,1.9,20120209,779056.0372,9585319.405,0.355035531,10000
"CAU_A01","T02",151,"araracanga","Aspidosperma spruceanum","Apocynaceae",54.5,"O","C",2,FALSE,NA,26.78,37.79,1,1.8,1,3.9,20120209,779067.0304,9585328.096,1.613175247,10000
"CAU_A01","T02",152,"embauba","Cecropia ficifolia","Urticaceae",41,"O","C",2,FALSE,NA,18.06,23.88,5.5,1.8,1,3.9,20120209,779055.2288,9585314.953,1.134306196,10000
"CAU_A01","T02",153,"guajara-bolacha","Pouteria oppositifolia","Sapotaceae",50,"O","C",2,FALSE,NA,20,38.36,1,7,8,1.1,20120209,779042.041,9585314.452,1.379254295,10000
"CAU_A01","T02",154,"embauba","Cecropia ficifolia","Urticaceae",39.9,"O","C",2,FALSE,NA,21.87,29.2,2.2,2,2.1,2.1,20120209,779041.9272,9585312.957,1.172043538,10000
"CAU_A01","T02",155,"matamata preto","Eschweilera ovata","Lecythidaceae",37.4,"O","C",2,FALSE,NA,14.95,24.84,4.2,4,3.2,4.1,20120209,779037.3717,9585314.808,0.994418175,10000
"CAU_A01","T02",156,"pau-jacare","Laetia procera","Salicaceae",53.4,"O","C",2,FALSE,NA,23.17,36.22,6.8,3.8,4,8,20120209,779025.0764,9585332.211,1.520733922,10000
"CAU_A01","T02",157,"tachi preto","Tachigali myrmecophila","Fabaceae",75,"O","C",2,FALSE,NA,28.21,44.04,9.5,7.7,5,8.5,20120209,779015.6334,9585313.032,2.138880749,10000
"CAU_A01","T02",158,"casca seca","Licania canescens","Chrysobalanaceae",43.1,"O","C",2,FALSE,NA,27.69,40.7,4.9,3.8,4.2,5.8,20120209,779004.4271,9585313.884,1.338620269,10000
"CAU_A01","T02",159,"guajara branco","Pouteria sp.","Sapotaceae",52.1,"O","C",2,FALSE,NA,24.8,36.89,2.9,3.4,3.8,3.5,20120209,778959.1348,9585317.33,1.519352671,10000
"CAU_A01","T02",160,"macaranduba","Manilkara huberi","Sapotaceae",35.8,"O","C",2,FALSE,NA,24.63,35,2.1,1.5,2,2.1,20120209,778956.0119,9585319.494,1.107956057,10000
"CAU_A01","T02",161,"casca seca","Licania canescens","Chrysobalanaceae",48.1,"O","C",2,FALSE,NA,27.79,37.51,3.5,4.5,3.5,2.8,20120209,778955.0022,9585318.567,1.468835457,10000
"CAU_A01","T02",162,"casca seca","Licania canescens","Chrysobalanaceae",45.3,"O","C",2,FALSE,NA,24.03,33.04,3,2.6,3.1,2.2,20120209,778912.7156,9585336.828,1.339355505,10000
"CAU_A01","T02",163,"morta",NA,NA,53.3,"O",NA,NA,TRUE,2,NA,10.24,NA,NA,NA,NA,20120209,778905.3206,9585338.394,NA,10000
"CAU_A01","T02",164,"morta",NA,NA,46.4,"O",NA,NA,TRUE,1,NA,5.13,NA,NA,NA,NA,20120209,778884.4578,9585323.433,NA,10000
"CAU_A01","T02",165,"macaranduba","Manilkara huberi","Sapotaceae",53,"O","S",2,FALSE,NA,23.31,36.18,7.9,7.6,3,6.2,20120209,778872.8604,9585325.319,1.513842579,10000
"CAU_A01","T02",166,"morta",NA,NA,46,"O",NA,NA,TRUE,4,NA,14.68,NA,NA,NA,NA,20120209,778830.7263,9585345.548,NA,10000
"CAU_A01","T02",167,"morta",NA,NA,57.8,"O",NA,NA,TRUE,1,NA,3.27,NA,NA,NA,NA,20120209,778830.6653,9585345.051,NA,10000
"CAU_A01","T02",168,"fava-saboeiro","Abarema cochleata","Fabaceae",52,"O","C",2,FALSE,NA,15.84,22.71,3.6,3.9,4.5,4.1,20120209,778830.9092,9585347.037,1.332110542,10000
"CAU_A01","T02",169,"roxinho","Peltogyne lecointei","Fabaceae",38.4,"O","C",2,FALSE,NA,27.98,42.97,5.4,5.2,5.4,6.5,20120209,778829.15,9585348.26,1.2190854,10000
"CAU_A01","T02",170,"embauba","Cecropia ficifolia","Urticaceae",43.7,"O","C",2,FALSE,NA,23.12,31.05,8.6,3.5,7.2,6,20120209,778793.269,9585334.029,1.285221068,10000
"CAU_A01","T02",171,"matamata branco","Eschweilera coriacea","Lecythidaceae",53.3,"O","C",2,FALSE,NA,21.26,35.85,3.6,2.1,2.8,2.1,20120209,778759.4821,9585356.976,1.480966483,10000
"CAU_A01","T02",172,"pintadinho","Poeppigia procera","Fabaceae",44.8,"O","C",2,FALSE,NA,22.73,36.62,3.2,2.6,2.6,2.8,20120209,778757.8006,9585354.174,1.305766068,10000
"CAU_A01","T02",173,"matamata branco","Eschweilera coriacea","Lecythidaceae",42,"O","C",2,FALSE,NA,17.45,32.63,4,2.7,3.8,2.5,20120209,778754.4597,9585355.426,1.145928959,10000
"CAU_A01","T02",174,"abiurana","Pouteria gongrijpii","Sapotaceae",48.9,"O","C",2,FALSE,NA,26.05,38.84,4,2.2,3.2,2.8,20120209,778751.1873,9585357.596,1.46159273,10000
"CAU_A01","T02",175,"ucuuba","Virola michelii","Myristicaceae",40.1,"O","C",2,FALSE,NA,18.51,16.57,7,0.9,1.2,1.1,20120209,778747.6287,9585355.937,1.121416021,10000
"CAU_A01","T02",176,"morta",NA,NA,50,"O",NA,NA,TRUE,1,NA,8.67,NA,NA,NA,NA,20120209,778743.0949,9585341.234,NA,10000
"CAU_A01","T02",177,"pintadinho","Poeppigia procera","Fabaceae",48,"O","C",2,FALSE,NA,20.35,32.68,6.8,5.8,10,3.1,20120209,778733.516,9585357.493,1.339683149,10000
"CAU_A01","T02",178,"uxirana","Sacoglottis guianensis","Humiriaceae",36.9,"O","C",2,FALSE,NA,20.84,30.29,4.5,2.1,3.2,2.1,20120209,778727.1796,9585344.931,1.082641586,10000
"CAU_A01","T02",179,"copaiba","Copaifera reticulata","Fabaceae",81,"O","C",2,FALSE,NA,27.12,42.54,7.1,6.1,6.1,4.2,20120209,778690.3241,9585344.176,2.255162503,10000
"CAU_A01","T02",180,"matamata preto","Eschweilera ovata","Lecythidaceae",41.4,"O","C",2,FALSE,NA,13.43,28.06,3.1,5.1,2.7,2.4,20120209,778686.6443,9585347.46,1.049488253,10000
"CAU_A01","T02",181,"macucu","Licania guianensis","Chrysobalanaceae",52.9,"O","C",2,FALSE,NA,21.83,35.41,6.7,1.5,4.1,3.2,20120209,778672.8638,9585360.022,1.482993375,10000
"CAU_A01","T02",182,"casca seca","Licania canescens","Chrysobalanaceae",45,"O","C",2,FALSE,NA,25.19,35.34,4,3.3,3.8,5.2,20120209,778661.2653,9585362.393,1.350255453,10000
"CAU_A01","T02",183,"morta",NA,NA,35.9,"O",NA,NA,TRUE,1,NA,5.18,NA,NA,NA,NA,20120209,778649.6296,9585364.266,NA,10000
"CAU_A01","T02",184,"abiurana casca fina","Pouteria retinervis","Sapotaceae",43,"O","C",2,FALSE,NA,17.61,27.63,2.1,1.2,2.1,3.1,20120209,778643.0696,9585348.712,1.171796338,10000
"CAU_A01","T02",185,"capueiro","Rinorea guianensis","Violaceae",37.8,"O","C",2,FALSE,NA,14.84,29.54,3.2,3.6,4.6,1.8,20120209,778628.8384,9585361.809,1.001159442,10000
"CAU_A01","T02",186,"abiurana","Pouteria gongrijpii","Sapotaceae",52.4,"O","C",2,FALSE,NA,15.87,29.57,6,2,3.7,2.6,20120209,778618.8901,9585366.564,1.341409509,10000
"CAU_A01","T02",187,"matamata branco","Eschweilera coriacea","Lecythidaceae",36.4,"O","C",2,FALSE,NA,16.89,34.88,4.8,2.8,0.7,4.7,20120209,778586.9511,9585365.943,1.007120941,10000
"CAU_A01","T02",188,"louro canelado","Ocotea canaliculata","Lauraceae",56.3,"O","C",2,FALSE,NA,28.53,33.96,5.9,3.1,4.7,5.7,20120209,778581.3729,9585350.396,1.688298285,10000
"CAU_A01","T03",2,"caramuxi","Pouteria hispida","Sapotaceae",49.3,"O","C",2,FALSE,NA,7.14,12.25,3.1,2.7,3.2,3.1,20120128,780189.504,9586546.374,1.0113299,10000
"CAU_A01","T03",3,"parajuba","Manilkara bidentata","Sapotaceae",49,"O","C",2,FALSE,NA,17.94,30.23,3.1,3.2,2.7,2.9,20120128,780175.6507,9586546.061,1.314095792,10000
"CAU_A01","T03",5,"jatoba","Hymenaea courbaril","Fabaceae",105.7,"O","E",1,FALSE,NA,36.4,53.21,17,6.2,5.3,7.7,20120128,780168.9561,9586546.21,3.06815873,10000
"CAU_A01","T03",7,"abiurana","Pouteria gongrijpii","Sapotaceae",11.4,"O","S",2,FALSE,NA,5.59,11.22,3.1,3.7,3.7,3.7,20120128,780153.7445,9586542.557,0.276877531,10000
"CAU_A01","T03",8,"inhare","Helicostylis sp.","Moraceae",18,"O","S",3,FALSE,NA,16.81,27.28,3,3.7,3.1,2.3,20120128,780150.8783,9586542.492,0.558130306,10000
"CAU_A01","T03",10,"arataciu","Sagotia racemosa","Euphorbiaceae",14,"O","S",2,FALSE,NA,6.17,9.68,1.2,1,1.5,1.8,20120128,780149.925,9586542.379,0.338317524,10000
"CAU_A01","T03",11,"mato","NI","NI",32.5,"O","S",2,FALSE,NA,15.83,23.29,2.9,3,2.9,2.5,20120128,780148.501,9586541.946,0.899013168,10000
"CAU_A01","T03",18,"jatereu","Lecythis idatimon","Lecythidaceae",37.4,"O","C",2,FALSE,NA,17.79,29.69,2.7,2,2.1,2.8,20120128,780090.1877,9586542.129,1.045822711,10000
"CAU_A01","T03",19,"maracatiara","Astronium graveolens","Anacardiaceae",100,"O","E",1,FALSE,NA,37.32,54.76,5.5,6.9,5.7,3.1,20120128,780084.8426,9586546.009,2.950438418,10000
"CAU_A01","T03",21,"angelim rosa","Hymenolobium modestum","Fabaceae",11.3,"O","S",2,FALSE,NA,2.29,18.67,1.7,2.5,1.2,2.1,20120128,780066.8143,9586540.1,0.212213584,10000
"CAU_A01","T03",24,"morta",NA,NA,37,"O",NA,NA,TRUE,4,NA,4.32,NA,NA,NA,NA,20120128,780047.6499,9586542.167,NA,10000
"CAU_A01","T03",25,"casca seca","Licania canescens","Chrysobalanaceae",24.6,"O","S",2,FALSE,NA,20.88,34.15,4.7,0,2.9,2.7,20120128,780035.2751,9586539.879,0.771738626,10000
"CAU_A01","T03",26,"matamata","Eschweilera parviflora","Lecythidaceae",60,"O","C",2,FALSE,NA,27.64,41.3,5.2,5.1,5.7,0.3,20120128,780034.752,9586541.876,1.764318062,10000
"CAU_A01","T03",29,"louro preto","Nectandra cuspidata","Lauraceae",14.4,"O","S",2,FALSE,NA,12.06,22.29,1.3,1.1,1.5,1.6,20120128,780018.089,9586538.998,0.420631357,10000
"CAU_A01","T03",31,"tachi","Tachigali myrmecophila","Fabaceae",60.9,"O","C",2,FALSE,NA,25.89,42.8,5.3,3.9,4.3,5.1,20120128,780013.6428,9586545.399,1.752880838,10000
"CAU_A01","T03",35,"tachi","Tachigali myrmecophila","Fabaceae",45.5,"O","C",2,FALSE,NA,18.55,30.52,5.1,0,3.6,3.5,20120128,780001.2904,9586542.119,1.247156107,10000
"CAU_A01","T03",42,"matamata","Eschweilera parviflora","Lecythidaceae",69.8,"O","S",1,FALSE,NA,9.72,14.18,5,1.3,4.1,3.5,20120128,779963.3282,9586542.643,1.479093091,10000
